USE_Twb,MIN_GPS_MEASUREMENTS_FOR_ALIGNMENT,gps_noise_std,MAX_GPS_MEASUREMENTS,Tiempo total de ejecución,RMSE posición,ATE,RMSE velocidad,RMSE rotación,Distancia recorrida,Transformación rígida (flattened)
True,45,0.1000000,100,72.0327020,0.0229874,0.0371870,0.0045291,1.8751740,21.2733022,"[0.9996478, -0.0226135, -0.0138939, 0.0370774, 0.0227528, 0.9996917, 0.0099494, 0.0050160, 0.0136647, -0.0102619, 0.9998540, -0.0074774, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,50,0.1000000,100,70.4186411,0.0232903,0.0374175,0.0045134,1.8751738,21.2733022,"[0.9996898, -0.0176022, -0.0176247, 0.0372314, 0.0177336, 0.9998159, 0.0073276, 0.0020140, 0.0174925, -0.0076379, 0.9998178, -0.0046028, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,55,0.1000000,100,71.3420279,0.0234015,0.0372893,0.0045686,1.8751744,21.2733022,"[0.9998753, -0.0146881, -0.0058007, 0.0131680, 0.0148373, 0.9995369, 0.0265730, -0.0273217, 0.0054078, -0.0266557, 0.9996302, -0.0073049, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,60,0.1000000,100,69.7337701,0.0242076,0.0386928,0.0045370,1.8751742,21.2733022,"[0.9998012, -0.0107368, -0.0168028, 0.0181972, 0.0108085, 0.9999328, 0.0041820, -0.0029499, 0.0167568, -0.0043627, 0.9998501, -0.0072110, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,65,0.1000000,100,63.1446235,0.0252365,0.0407203,0.0044047,1.8751727,21.2733022,"[0.9995872, -0.0206734, -0.0199597, 0.0185516, 0.0211169, 0.9995288, 0.0222820, -0.0173947, 0.0194898, -0.0226941, 0.9995526, 0.0038364, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,70,0.1000000,100,60.9717162,0.0259779,0.0424449,0.0043666,1.8751724,21.2733022,"[0.9996471, -0.0158772, -0.0213027, 0.0097276, 0.0160247, 0.9998487, 0.0067707, -0.0014769, 0.0211920, -0.0071096, 0.9997502, -0.0040209, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,75,0.1000000,100,58.7430823,0.0267954,0.0440618,0.0043213,1.8751720,21.2733022,"[0.9985813, -0.0518474, -0.0122463, 0.0069985, 0.0522014, 0.9981681, 0.0306434, 0.0030596, 0.0106366, -0.0312386, 0.9994559, -0.0044064, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,80,0.1000000,100,59.9178045,0.0271529,0.0447338,0.0043666,1.8751724,21.2733022,"[0.9989272, -0.0436393, -0.0155454, 0.0021482, 0.0440309, 0.9986972, 0.0258253, 0.0020827, 0.0143989, -0.0264816, 0.9995459, -0.0054378, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,85,0.1000000,100,57.8793838,0.0275696,0.0452135,0.0043439,1.8751721,21.2733022,"[0.9996070, 0.0039664, -0.0277535, -0.0086059, -0.0040868, 0.9999825, -0.0042837, -0.0025960, 0.0277360, 0.0043954, 0.9996057, -0.0090371, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,90,0.1000000,100,59.8069675,0.0273622,0.0448743,0.0044201,1.8751730,21.2733022,"[0.9996247, 0.0030485, -0.0272251, -0.0117030, -0.0031955, 0.9999806, -0.0053579, -0.0012814, 0.0272082, 0.0054428, 0.9996151, -0.0093357, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,95,0.1000000,100,58.8570745,0.0273947,0.0449076,0.0044201,1.8751730,21.2733022,"[0.9994678, 0.0085168, -0.0314948, -0.0136007, -0.0087066, 0.9999447, -0.0058972, -0.0050148, 0.0314429, 0.0061682, 0.9994867, -0.0064530, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
