USE_Twb,Obs-criteria,MIN_GPS_MEASUREMENTS_FOR_ALIGNMENT,gps_noise_std,MAX_GPS_MEASUREMENTS,Tiempo total de ejecución,RMSE posición,ATE,RMSE velocidad,RMSE rotación,Distancia recorrida,Transformación rígida (flattened)
True,False,1,0.1000000,100,79.8304875,0.0183633,0.0301401,0.0040010,1.8389621,21.1661868,"[0.9982411, -0.0574782, -0.0146733, 0.0531338, 0.0579669, 0.9976921, 0.0354372, 0.0046019, 0.0126051, -0.0362245, 0.9992651, 0.0310152, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,True,21,0.1000000,100,75.9107592,0.0189293,0.0311066,0.0039804,1.8389624,21.1661868,"[0.9971291, -0.0745167, -0.0138430, 0.0624231, 0.0750417, 0.9962840, 0.0424388, 0.0137170, 0.0106352, -0.0433541, 0.9990051, 0.0301704, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
