USE_Twb,Obs-criteria,MIN_GPS_MEASUREMENTS_FOR_ALIGNMENT,gps_noise_std,MAX_GPS_MEASUREMENTS,Tiempo total de ejecución,RMSE posición,ATE,RMSE velocidad,RMSE rotación,Distancia recorrida,Transformación rígida (flattened)
True,False,1,0.1000000,100,84.9193454,0.0239598,0.0406902,0.0045370,1.8751742,21.2733022,"[0.9994072, -0.0342460, -0.0035735, 0.0261362, 0.0342461, 0.9994136, -0.0000336, 0.0542463, 0.0035725, -0.0000888, 0.9999936, -0.0230221, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,True,10,0.1000000,100,84.0571365,0.0214914,0.0365162,0.0045607,1.8751743,21.2733022,"[0.9993512, -0.0338992, -0.0121871, 0.0389841, 0.0340700, 0.9993203, 0.0140964, 0.0284356, 0.0117011, -0.0145024, 0.9998264, -0.0059524, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
