USE_Twb,Obs-criteria,MIN_GPS_MEASUREMENTS_FOR_ALIGNMENT,gps_noise_std,MAX_GPS_MEASUREMENTS,Tiempo total de ejecución,RMSE posición,ATE,RMSE velocidad,RMSE rotación,Distancia recorrida,Transformación rígida (flattened)
True,False,1,0.1000000,100,80.2755241,0.0131468,0.0215838,0.0028485,1.8430709,20.9899259,"[0.9999011, -0.0024438, 0.0138528, -0.0111249, 0.0023727, 0.9999839, 0.0051487, -0.0004892, -0.0138652, -0.0051153, 0.9998908, -0.0079848, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,True,12,0.1000000,100,77.5887513,0.0124839,0.0203505,0.0028308,1.8430715,20.9899259,"[0.9996330, 0.0060711, 0.0264047, -0.0297121, -0.0060131, 0.9999793, -0.0022772, -0.0023740, -0.0264179, 0.0021176, 0.9996488, -0.0276335, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
