USE_Twb,MIN_GPS_MEASUREMENTS_FOR_ALIGNMENT,gps_noise_std,MAX_GPS_MEASUREMENTS,Tiempo total de ejecución,RMSE posición,ATE,RMSE velocidad,RMSE rotación,Distancia recorrida,Transformación rígida (flattened)
True,10,0.1000000,100,70.0216262,0.0208036,0.0326029,0.0358466,1.9145961,20.1382006,"[0.9999630, -0.0011519, 0.0085231, -0.0163560, 0.0011336, 0.9999970, 0.0021602, -0.0098099, -0.0085255, -0.0021505, 0.9999613, -0.0035701, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,10,0.1000000,100,67.0217407,0.0224839,0.0385706,0.0347605,1.9182359,21.4887868,"[0.9999817, -0.0053602, -0.0028056, -0.0188411, 0.0052935, 0.9997152, -0.0232718, 0.0050246, 0.0029296, 0.0232565, 0.9997253, -0.0018950, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,15,0.1000000,100,73.1675444,0.0164878,0.0280616,0.0363047,1.9177972,22.9236079,"[0.9999832, -0.0055754, 0.0015902, -0.0001511, 0.0056087, 0.9997475, -0.0217616, -0.0201069, -0.0014685, 0.0217701, 0.9997619, 0.0022446, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,15,0.1000000,100,64.3434641,0.0237931,0.0383738,0.0350264,1.9164078,20.9709632,"[0.9999915, -0.0028524, 0.0029643, -0.0039842, 0.0029068, 0.9998239, -0.0185383, 0.0059892, -0.0029109, 0.0185467, 0.9998237, -0.0036783, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,15,0.1000000,100,59.7333057,0.0205795,0.0354730,0.0331091,1.9169478,20.5222931,"[0.9999904, 0.0020980, 0.0038535, 0.0030371, -0.0020796, 0.9999864, -0.0047851, -0.0026594, -0.0038635, 0.0047770, 0.9999811, -0.0064684, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,15,0.1000000,100,59.3469241,0.0227830,0.0365273,0.0325170,1.9159456,20.0348948,"[0.9999943, -0.0009501, -0.0032249, 0.0146690, 0.0008839, 0.9997897, -0.0204907, 0.0022350, 0.0032437, 0.0204877, 0.9997849, -0.0006678, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,15,0.1000000,100,90.5128286,0.0111772,0.0168536,0.0390476,1.9211779,24.2292235,"[0.9998301, 0.0034109, 0.0181148, -0.0020335, -0.0039135, 0.9996062, 0.0277905, -0.0017923, -0.0180129, -0.0278567, 0.9994498, -0.0156188, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,20,0.1000000,100,68.0822370,0.0207371,0.0338371,0.0349979,1.9169217,22.2221126,"[0.9999683, 0.0007534, 0.0079291, 0.0124992, -0.0007904, 0.9999889, 0.0046594, 0.0008534, -0.0079255, -0.0046655, 0.9999577, -0.0097102, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,20,0.1000000,100,71.1421649,0.0210540,0.0341805,0.0355977,1.9188660,19.8092151,"[0.9998327, 0.0013949, 0.0182419, 0.0156345, -0.0019053, 0.9996063, 0.0279963, -0.0050555, -0.0181956, -0.0280264, 0.9994417, -0.0119625, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,20,0.1000000,100,62.1510623,0.0327236,0.0563174,0.0334304,1.9155656,23.6789872,"[0.9999943, -0.0029427, 0.0016789, -0.0097098, 0.0029583, 0.9999518, -0.0093658, 0.0003438, -0.0016512, 0.0093707, 0.9999548, -0.0061896, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,20,0.1000000,100,67.1725929,0.0128605,0.0210741,0.0352886,1.9207487,21.7970410,"[0.9999422, -0.0095702, -0.0049141, -0.0084866, 0.0093662, 0.9991558, -0.0400074, -0.0200160, 0.0052927, 0.0399591, 0.9991876, 0.0011410, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,20,0.1000000,100,60.1980364,0.0218605,0.0341797,0.0333456,1.9162875,22.2271739,"[0.9999997, -0.0002399, 0.0006951, 0.0188920, 0.0002594, 0.9996012, -0.0282402, -0.0015480, -0.0006880, 0.0282404, 0.9996010, 0.0000177, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,25,0.1000000,100,69.7167251,0.0202895,0.0345437,0.0362874,1.9191997,22.1354656,"[0.9999574, 0.0016752, 0.0090698, 0.0228142, -0.0016698, 0.9999985, -0.0005967, -0.0044958, -0.0090708, 0.0005815, 0.9999587, -0.0013183, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,25,0.1000000,100,70.9376667,0.0185320,0.0290428,0.0360539,1.9181619,19.9528813,"[0.9999051, 0.0055828, 0.0125950, 0.0104113, -0.0057465, 0.9998990, 0.0130011, 0.0006458, -0.0125212, -0.0130723, 0.9998361, -0.0057126, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
