USE_Twb,Obs-criteria,MIN_GPS_MEASUREMENTS_FOR_ALIGNMENT,gps_noise_std,MAX_GPS_MEASUREMENTS,Tiempo total de ejecución,RMSE posición,ATE,RMSE velocidad,RMSE rotación,Distancia recorrida,Transformación rígida (flattened)
True,False,1,0.1000000,100,83.1704717,0.0159969,0.0268936,0.0037306,3.0218761,23.6114991,"[0.9994921, 0.0123435, -0.0293842, 0.0067925, -0.0123125, 0.9999235, 0.0012341, -0.0036993, 0.0293972, -0.0008718, 0.9995676, -0.0029295, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,True,20,0.1000000,100,81.8542082,0.0159784,0.0270455,0.0037306,3.0218761,23.6114991,"[0.9997763, 0.0103731, -0.0184323, 0.0019868, -0.0104363, 0.9999400, -0.0033354, 0.0011139, 0.0183966, 0.0035270, 0.9998246, -0.0034426, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
