USE_Twb,MIN_GPS_MEASUREMENTS_FOR_ALIGNMENT,gps_noise_std,MAX_GPS_MEASUREMENTS,Tiempo total de ejecución,RMSE posición,ATE,RMSE velocidad,RMSE rotación,Distancia recorrida,Transformación rígida (flattened)
True,10,0.1000000,100,93.1307342,0.0203530,0.0340703,0.0645607,1.9464561,21.4064324,"[0.9999801, -0.0022517, 0.0058922, -0.0030586, 0.0023873, 0.9997302, -0.0231050, 0.0036503, -0.0058386, 0.0231186, 0.9997157, -0.0060447, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,10,0.1000000,100,97.5358598,0.0197485,0.0328302,0.0672148,1.9487846,23.7336434,"[0.9999814, -0.0036965, 0.0048514, 0.0030764, 0.0038318, 0.9995949, -0.0282053, 0.0041424, -0.0047452, 0.0282233, 0.9995905, 0.0054503, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,15,0.1000000,100,80.9735208,0.0241709,0.0412831,0.0581592,1.9461786,20.0412520,"[0.9999107, 0.0042927, 0.0126550, -0.0121113, -0.0043732, 0.9999703, 0.0063399, -0.0035364, -0.0126274, -0.0063946, 0.9998998, -0.0054162, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,15,0.1000000,100,94.5078955,0.0172478,0.0295505,0.0653741,1.9474720,23.0929691,"[0.9999564, -0.0089670, -0.0026196, -0.0022851, 0.0088463, 0.9990380, -0.0429613, 0.0021344, 0.0030022, 0.0429363, 0.9990737, -0.0136628, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,15,0.1000000,100,90.4836533,0.0190166,0.0325692,0.0640763,1.9443623,24.6492698,"[0.9994805, 0.0066924, 0.0315390, -0.0115396, -0.0081359, 0.9989138, 0.0458995, 0.0014573, -0.0311978, -0.0461321, 0.9984493, 0.0010693, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,15,0.1000000,100,86.1590254,0.0114687,0.0188387,0.0610122,1.9464279,22.9135170,"[0.9999629, 0.0003987, 0.0086061, -0.0005297, -0.0003814, 0.9999979, -0.0020212, 0.0013633, -0.0086069, 0.0020179, 0.9999609, -0.0173227, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,15,0.1000000,100,73.3487427,0.0256278,0.0384717,0.0531098,1.9464643,21.4886297,"[0.9999785, 0.0003191, 0.0065556, -0.0202364, -0.0002923, 0.9999916, -0.0040873, 0.0056312, -0.0065569, 0.0040853, 0.9999701, -0.0036006, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,20,0.1000000,100,81.0112391,0.0260555,0.0423303,0.0585175,1.9480066,21.0572367,"[0.9999591, -0.0089176, 0.0015300, -0.0107218, 0.0089639, 0.9993989, -0.0334945, -0.0148208, -0.0012305, 0.0335068, 0.9994379, -0.0032683, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,20,0.1000000,100,83.0067861,0.0226186,0.0313202,0.0593586,1.9459586,22.0096320,"[0.9998953, -0.0095221, -0.0109117, -0.0001833, 0.0087436, 0.9975548, -0.0693829, 0.0088534, 0.0115449, 0.0692803, 0.9975335, 0.0029826, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,20,0.1000000,100,86.2928691,0.0248763,0.0395382,0.0611704,1.9474686,21.8106629,"[0.9996798, 0.0070725, 0.0243001, -0.0236704, -0.0076441, 0.9996943, 0.0235179, 0.0021899, -0.0241264, -0.0236960, 0.9994282, 0.0015400, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
