USE_Twb,Obs-criteria,MIN_GPS_MEASUREMENTS_FOR_ALIGNMENT,gps_noise_std,MAX_GPS_MEASUREMENTS,Tiempo total de ejecución,RMSE posición,ATE,RMSE velocidad,RMSE rotación,Distancia recorrida,Transformación rígida (flattened)
True,False,1,0.1000000,100,96.2050226,0.0232040,0.0368070,0.0618832,1.9458870,22.3770339,"[0.9998383, -0.0108207, -0.0143764, 0.0027406, 0.0099077, 0.9980171, -0.0621928, 0.0018415, 0.0150202, 0.0620405, 0.9979627, -0.0060757, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,True,11,0.1000000,100,96.6568403,0.0240964,0.0382771,0.0631784,1.9458870,22.3770339,"[0.9998620, -0.0092636, -0.0138004, 0.0065517, 0.0084720, 0.9983736, -0.0564027, 0.0015028, 0.0143000, 0.0562781, 0.9983142, -0.0113608, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
