USE_Twb,Obs-criteria,MIN_GPS_MEASUREMENTS_FOR_ALIGNMENT,gps_noise_std,MAX_GPS_MEASUREMENTS,Tiempo total de ejecución,RMSE posición,ATE,RMSE velocidad,RMSE rotación,Distancia recorrida,Transformación rígida (flattened)
True,False,1,0.1000000,100,81.8931170,0.0232952,0.0309970,0.0133176,1.8378085,22.6826266,"[0.9999869, 0.0022789, -0.0045679, 0.0115874, -0.0023221, 0.9999524, -0.0094805, 0.0032816, 0.0045461, 0.0094910, 0.9999446, -0.0035480, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,True,14,0.1000000,100,77.8852210,0.0126165,0.0203193,0.0131702,1.8378080,22.6826266,"[0.9999984, 0.0010703, -0.0014422, 0.0092288, -0.0010801, 0.9999763, -0.0068048, 0.0008467, 0.0014349, 0.0068063, 0.9999758, -0.0022911, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
